code,industry_id,date,last_updated
002189,C080204,2007-12-03 00:00:00.000000,2017-12-15 08:40:47.919811
002195,C080103,2007-12-12 00:00:00.000000,2017-12-15 08:40:47.919811
002197,C080202,2007-12-18 00:00:00.000000,2017-12-15 08:40:47.919811
002199,C080203,2007-12-21 00:00:00.000000,2017-12-15 08:40:47.919811
002214,C080202,2008-02-18 00:00:00.000000,2017-12-15 08:40:47.919811
002218,C080203,2008-02-28 00:00:00.000000,2017-12-15 08:40:47.919811
002222,C080204,2008-03-19 00:00:00.000000,2017-12-15 08:40:47.919811
002230,C080103,2008-05-12 00:00:00.000000,2017-12-15 08:40:47.919811
002232,C080102,2008-05-09 00:00:00.000000,2017-12-15 08:40:47.919811
002236,C080202,2008-05-20 00:00:00.000000,2017-12-15 08:40:47.919811
002241,C080203,2008-05-22 00:00:00.000000,2017-12-15 08:40:47.919811
002253,C080103,2008-06-23 00:00:00.000000,2017-12-15 08:40:47.919811
002268,C080202,2008-08-11 00:00:00.000000,2017-12-15 08:40:47.919811
002273,C080204,2008-09-19 00:00:00.000000,2017-12-15 08:40:47.919811
002279,C080103,2009-08-11 00:00:00.000000,2017-12-15 08:40:47.919811
002280,C080102,2009-08-21 00:00:00.000000,2017-12-15 08:40:47.919811
002288,C080203,2009-09-03 00:00:00.000000,2017-12-15 08:40:47.919811
002289,C080204,2009-09-03 00:00:00.000000,2017-12-15 08:40:47.919811
002308,C080204,2009-11-27 00:00:00.000000,2017-12-15 08:40:47.919811
002312,C080202,2009-12-03 00:00:00.000000,2017-12-15 08:40:47.919811
002315,C080101,2009-12-09 00:00:00.000000,2017-12-15 08:40:47.919811
002331,C080102,2010-01-06 00:00:00.000000,2017-12-15 08:40:47.919811
002338,C080202,2010-01-15 00:00:00.000000,2017-12-15 08:40:47.919811
002368,C080102,2010-03-12 00:00:00.000000,2017-12-15 08:40:47.919811
002371,C080202,2010-03-16 00:00:00.000000,2017-12-15 08:40:47.919811
002373,C080102,2010-03-18 00:00:00.000000,2017-12-15 08:40:47.919811
002376,C080201,2010-03-23 00:00:00.000000,2017-12-15 08:40:47.919811
002388,C080202,2010-04-13 00:00:00.000000,2017-12-15 08:40:47.919811
002389,C080203,2010-04-13 00:00:00.000000,2017-12-15 08:40:47.919811
002401,C080102,2010-05-06 00:00:00.000000,2017-12-15 08:40:47.919811
002402,C080202,2010-05-11 00:00:00.000000,2017-12-15 08:40:47.919811
002405,C080103,2010-05-18 00:00:00.000000,2017-12-15 08:40:47.919811
002410,C080103,2010-05-25 00:00:00.000000,2017-12-15 08:40:47.919811
002414,C080202,2010-07-16 00:00:00.000000,2017-12-15 08:40:47.919811
002415,C080202,2010-05-28 00:00:00.000000,2017-12-15 08:40:47.919811
002421,C080102,2010-06-03 00:00:00.000000,2017-12-15 08:40:47.919811
002436,C080301,2010-06-18 00:00:00.000000,2017-12-15 08:40:47.919811
002439,C080102,2010-06-23 00:00:00.000000,2017-12-15 08:40:47.919811
002449,C080204,2010-07-16 00:00:00.000000,2017-12-15 08:40:47.919811
002456,C080204,2010-08-03 00:00:00.000000,2017-12-15 08:40:47.919811
002463,C080301,2010-08-18 00:00:00.000000,2017-12-15 08:40:47.919811
002474,C080102,2010-09-15 00:00:00.000000,2017-12-15 08:40:47.919811
002475,C080203,2010-09-15 00:00:00.000000,2017-12-15 08:40:47.919811
002484,C080202,2010-09-29 00:00:00.000000,2017-12-15 08:40:47.919811
002504,C080301,2010-11-18 00:00:00.000000,2017-12-15 08:40:47.919811
002506,C080203,2010-11-18 00:00:00.000000,2017-12-15 08:40:47.919811
002512,C080202,2010-12-03 00:00:00.000000,2017-12-15 08:40:47.919811
002528,C080202,2010-12-24 00:00:00.000000,2017-12-15 08:40:47.919811
002544,C080102,2011-01-28 00:00:00.000000,2017-12-15 08:40:47.919811
002577,C080201,2011-04-28 00:00:00.000000,2017-12-15 08:40:47.919811
002579,C080203,2011-05-06 00:00:00.000000,2017-12-15 08:40:47.919811
002580,C080202,2011-05-06 00:00:00.000000,2017-12-15 08:40:47.919811
002587,C080204,2011-06-10 00:00:00.000000,2017-12-15 08:40:47.919811
002600,C080203,2011-07-15 00:00:00.000000,2017-12-15 08:40:47.919811
002609,C080102,2011-08-15 00:00:00.000000,2017-12-15 08:40:47.919811
002610,C080203,2011-08-15 00:00:00.000000,2017-12-15 08:40:47.919811
002618,C080203,2011-09-20 00:00:00.000000,2017-12-15 08:40:47.919811
002623,C080204,2011-10-13 00:00:00.000000,2017-12-15 08:40:47.919811
002635,C080201,2011-11-25 00:00:00.000000,2017-12-15 08:40:47.919811
002636,C080203,2011-11-25 00:00:00.000000,2017-12-15 08:40:47.919811
002638,C080204,2011-11-25 00:00:00.000000,2017-12-15 08:40:47.919811
002642,C080102,2011-12-20 00:00:00.000000,2017-12-15 08:40:47.919811
002649,C080102,2012-01-06 00:00:00.000000,2017-12-15 08:40:47.919811
002654,C080204,2012-02-17 00:00:00.000000,2017-12-15 08:40:47.919811
002655,C080202,2012-02-17 00:00:00.000000,2017-12-15 08:40:47.919811
300002,C080101,2009-10-30 00:00:00.000000,2017-12-15 08:40:47.919811
300007,C080202,2009-10-30 00:00:00.000000,2017-12-15 08:40:47.919811
300010,C080102,2009-10-30 00:00:00.000000,2017-12-15 08:40:47.919811
300014,C080202,2009-10-30 00:00:00.000000,2017-12-15 08:40:47.919811
300017,C080101,2009-10-30 00:00:00.000000,2017-12-15 08:40:47.919811
300020,C080102,2009-10-30 00:00:00.000000,2017-12-15 08:40:47.919811
300032,C080202,2009-12-25 00:00:00.000000,2017-12-15 08:40:47.919811
300033,C080101,2009-12-25 00:00:00.000000,2017-12-15 08:40:47.919811
300036,C080103,2009-12-25 00:00:00.000000,2017-12-15 08:40:47.919811
300042,C080201,2010-01-08 00:00:00.000000,2017-12-15 08:40:47.919811
300044,C080102,2010-01-20 00:00:00.000000,2017-12-15 08:40:47.919811
300046,C080301,2010-01-20 00:00:00.000000,2017-12-15 08:40:47.919811
300047,C080103,2010-01-20 00:00:00.000000,2017-12-15 08:40:47.919811
300051,C080101,2010-02-11 00:00:00.000000,2017-12-15 08:40:47.919811
300052,C080103,2010-02-11 00:00:00.000000,2017-12-15 08:40:47.919811
300053,C080203,2010-02-11 00:00:00.000000,2017-12-15 08:40:47.919811
300059,C080101,2010-03-19 00:00:00.000000,2017-12-15 08:40:47.919811
300065,C080202,2010-03-26 00:00:00.000000,2017-12-15 08:40:47.919811
300068,C080202,2010-04-21 00:00:00.000000,2017-12-15 08:40:47.919811
300075,C080103,2010-04-27 00:00:00.000000,2017-12-15 08:40:47.919811
300076,C080202,2010-04-30 00:00:00.000000,2017-12-15 08:40:47.919811
300077,C080301,2010-04-30 00:00:00.000000,2017-12-15 08:40:47.919811
300078,C080202,2010-04-30 00:00:00.000000,2017-12-15 08:40:47.919811
300085,C080103,2010-05-26 00:00:00.000000,2017-12-15 08:40:47.919811
300088,C080204,2010-05-26 00:00:00.000000,2017-12-15 08:40:47.919811
300096,C080102,2010-07-28 00:00:00.000000,2017-12-15 08:40:47.919811
300102,C080204,2010-08-12 00:00:00.000000,2017-12-15 08:40:47.919811
300104,C080101,2010-08-12 00:00:00.000000,2017-12-15 08:40:47.919811
300111,C080203,2010-08-27 00:00:00.000000,2017-12-15 08:40:47.919811
300113,C080101,2010-08-27 00:00:00.000000,2017-12-15 08:40:47.919811
300114,C080202,2010-08-27 00:00:00.000000,2017-12-15 08:40:47.919811
300115,C080203,2010-09-02 00:00:00.000000,2017-12-15 08:40:47.919811
300118,C080203,2010-09-02 00:00:00.000000,2017-12-15 08:40:47.919811
300127,C080203,2010-10-13 00:00:00.000000,2017-12-15 08:40:47.919811
300128,C080204,2010-10-13 00:00:00.000000,2017-12-15 08:40:47.919811
300130,C080202,2010-10-19 00:00:00.000000,2017-12-15 08:40:47.919811
300131,C080202,2010-10-19 00:00:00.000000,2017-12-15 08:40:47.919811
300137,C080202,2010-11-05 00:00:00.000000,2017-12-15 08:40:47.919811
300139,C080301,2010-11-12 00:00:00.000000,2017-12-15 08:40:47.919811
300150,C080102,2010-12-22 00:00:00.000000,2017-12-15 08:40:47.919811
300155,C080202,2011-01-07 00:00:00.000000,2017-12-15 08:40:47.919811
300162,C080204,2011-01-13 00:00:00.000000,2017-12-15 08:40:47.919811
300165,C080202,2011-01-25 00:00:00.000000,2017-12-15 08:40:47.919811
300166,C080102,2011-01-25 00:00:00.000000,2017-12-15 08:40:47.919811
300168,C080103,2011-01-25 00:00:00.000000,2017-12-15 08:40:47.919811
300170,C080102,2011-02-01 00:00:00.000000,2017-12-15 08:40:47.919811
300182,C080102,2011-02-22 00:00:00.000000,2017-12-15 08:40:47.919811
300183,C080202,2011-02-22 00:00:00.000000,2017-12-15 08:40:47.919811
300188,C080102,2011-03-16 00:00:00.000000,2017-12-15 08:40:47.919811
300202,C080202,2011-04-15 00:00:00.000000,2017-12-15 08:40:47.919811
300203,C080202,2011-04-15 00:00:00.000000,2017-12-15 08:40:47.919811
300205,C080202,2011-04-21 00:00:00.000000,2017-12-15 08:40:47.919811
300207,C080202,2011-04-21 00:00:00.000000,2017-12-15 08:40:47.919811
300209,C080102,2011-04-26 00:00:00.000000,2017-12-15 08:40:47.919811
300212,C080102,2011-05-05 00:00:00.000000,2017-12-15 08:40:47.919811
300219,C080204,2011-05-18 00:00:00.000000,2017-12-15 08:40:47.919811
300220,C080202,2011-05-25 00:00:00.000000,2017-12-15 08:40:47.919811
300223,C080203,2011-05-31 00:00:00.000000,2017-12-15 08:40:47.919811
300224,C080203,2011-05-31 00:00:00.000000,2017-12-15 08:40:47.919811
300226,C080101,2011-06-08 00:00:00.000000,2017-12-15 08:40:47.919811
300227,C080203,2011-06-08 00:00:00.000000,2017-12-15 08:40:47.919811
300229,C080103,2011-06-15 00:00:00.000000,2017-12-15 08:40:47.919811
300231,C080102,2011-06-15 00:00:00.000000,2017-12-15 08:40:47.919811
300232,C080204,2011-06-22 00:00:00.000000,2017-12-15 08:40:47.919811
300235,C080103,2011-06-29 00:00:00.000000,2017-12-15 08:40:47.919811
300241,C080204,2011-07-12 00:00:00.000000,2017-12-15 08:40:47.919811
300245,C080102,2011-07-19 00:00:00.000000,2017-12-15 08:40:47.919811
300248,C080202,2011-07-29 00:00:00.000000,2017-12-15 08:40:47.919811
300253,C080103,2011-08-18 00:00:00.000000,2017-12-15 08:40:47.919811
300256,C080203,2011-08-19 00:00:00.000000,2017-12-15 08:40:47.919811
300259,C080202,2011-08-31 00:00:00.000000,2017-12-15 08:40:47.919811
300264,C080102,2011-09-16 00:00:00.000000,2017-12-15 08:40:47.919811
300269,C080204,2011-10-12 00:00:00.000000,2017-12-15 08:40:47.919811
300270,C080202,2011-10-12 00:00:00.000000,2017-12-15 08:40:47.919811
300271,C080102,2011-10-26 00:00:00.000000,2017-12-15 08:40:47.919811
300275,C080202,2011-11-02 00:00:00.000000,2017-12-15 08:40:47.919811
300277,C080102,2011-11-23 00:00:00.000000,2017-12-15 08:40:47.919811
300282,C080204,2011-12-29 00:00:00.000000,2017-12-15 08:40:47.919811
300287,C080102,2012-02-01 00:00:00.000000,2017-12-15 08:40:47.919811
300290,C080102,2012-02-16 00:00:00.000000,2017-12-15 08:40:47.919811
600071,C080204,1997-05-28 00:00:00.000000,2017-12-15 08:40:47.919811
600083,C080202,1997-06-06 00:00:00.000000,2017-12-15 08:40:47.919811
600100,C080201,1997-06-27 00:00:00.000000,2017-12-15 08:40:47.919811
600151,C080202,1998-06-05 00:00:00.000000,2017-12-15 08:40:47.919811
600171,C080301,1998-09-24 00:00:00.000000,2017-12-15 08:40:47.919811
600183,C080202,1998-10-28 00:00:00.000000,2017-12-15 08:40:47.919811
600184,C080203,2003-11-06 00:00:00.000000,2017-12-15 08:40:47.919811
600206,C080301,1999-03-19 00:00:00.000000,2017-12-15 08:40:47.919811
600207,C080204,1999-07-14 00:00:00.000000,2017-12-15 08:40:47.919811
600237,C080202,2000-06-09 00:00:00.000000,2017-12-15 08:40:47.919811
600271,C080202,2003-07-11 00:00:00.000000,2017-12-15 08:40:47.919811
600289,C080101,2000-07-20 00:00:00.000000,2017-12-15 08:40:47.919811
600330,C080203,2001-01-18 00:00:00.000000,2017-12-15 08:40:47.919811
600353,C080203,2002-11-20 00:00:00.000000,2017-12-15 08:40:47.919811
600360,C080301,2001-03-16 00:00:00.000000,2017-12-15 08:40:47.919811
600363,C080204,2001-03-29 00:00:00.000000,2017-12-15 08:40:47.919811
600392,C080201,2003-05-29 00:00:00.000000,2017-12-15 08:40:47.919811
600401,C080203,2003-09-24 00:00:00.000000,2017-12-15 08:40:47.919811
600410,C080102,2004-04-27 00:00:00.000000,2017-12-15 08:40:47.919811
600446,C080103,2003-12-24 00:00:00.000000,2017-12-15 08:40:47.919811
600455,C080103,2004-03-29 00:00:00.000000,2017-12-15 08:40:47.919811
600460,C080301,2003-03-11 00:00:00.000000,2017-12-15 08:40:47.919811
600476,C080102,2003-12-10 00:00:00.000000,2017-12-15 08:40:47.919811
600536,C080102,2002-05-17 00:00:00.000000,2017-12-15 08:40:47.919811
600537,C080203,2003-01-23 00:00:00.000000,2017-12-15 08:40:47.919811
600563,C080202,2002-12-10 00:00:00.000000,2017-12-15 08:40:47.919811
600570,C080103,2003-12-16 00:00:00.000000,2017-12-15 08:40:47.919811
600571,C080102,2002-11-01 00:00:00.000000,2017-12-15 08:40:47.919811
600584,C080301,2003-06-03 00:00:00.000000,2017-12-15 08:40:47.919811
600588,C080103,2001-05-18 00:00:00.000000,2017-12-15 08:40:47.919811
600601,C080201,1990-12-19 00:00:00.000000,2017-12-15 08:40:47.919811
600602,C080204,1990-12-19 00:00:00.000000,2017-12-15 08:40:47.919811
600621,C080202,1992-12-02 00:00:00.000000,2017-12-15 08:40:47.919811
600654,C080202,1990-12-19 00:00:00.000000,2017-12-15 08:40:47.919811
600667,C080301,1993-07-28 00:00:00.000000,2017-12-15 08:40:47.919811
600703,C080301,1996-05-28 00:00:00.000000,2017-12-15 08:40:47.919811
600707,C080204,1996-05-20 00:00:00.000000,2017-12-15 08:40:47.919811
600718,C080103,1996-06-18 00:00:00.000000,2017-12-15 08:40:47.919811
600728,C080102,1996-07-16 00:00:00.000000,2017-12-15 08:40:47.919811
600756,C080103,1996-09-23 00:00:00.000000,2017-12-15 08:40:47.919811
600764,C080201,1996-11-04 00:00:00.000000,2017-12-15 08:40:47.919811
600800,C080202,1993-12-06 00:00:00.000000,2017-12-15 08:40:47.919811
600845,C080103,1994-03-11 00:00:00.000000,2017-12-15 08:40:47.919811
600847,C080202,1994-03-24 00:00:00.000000,2017-12-15 08:40:47.919811
600848,C080202,1994-03-24 00:00:00.000000,2017-12-15 08:40:47.919811
600850,C080201,1994-03-24 00:00:00.000000,2017-12-15 08:40:47.919811
600885,C080203,1996-02-05 00:00:00.000000,2017-12-15 08:40:47.919811
600980,C080203,2004-05-12 00:00:00.000000,2017-12-15 08:40:47.919811
601231,C080202,2012-02-20 00:00:00.000000,2017-12-15 08:40:47.919811
601519,C080101,2011-01-28 00:00:00.000000,2017-12-15 08:40:47.919811
000032,C090201,1993-10-28 00:00:00.000000,2017-12-15 08:40:47.919811
000035,C090201,1994-04-08 00:00:00.000000,2017-12-15 08:40:47.919811
000063,C090201,1997-11-18 00:00:00.000000,2017-12-15 08:40:47.919811
000070,C090201,2000-05-11 00:00:00.000000,2017-12-15 08:40:47.919811
000547,C090201,1993-11-30 00:00:00.000000,2017-12-15 08:40:47.919811
000555,C090201,1994-04-08 00:00:00.000000,2017-12-15 08:40:47.919811
000561,C090201,1994-05-09 00:00:00.000000,2017-12-15 08:40:47.919811
000586,C090201,1995-12-20 00:00:00.000000,2017-12-15 08:40:47.919811
000836,C090201,1997-09-29 00:00:00.000000,2017-12-15 08:40:47.919811
000851,C090201,1998-06-09 00:00:00.000000,2017-12-15 08:40:47.919811
000892,C090201,1999-01-15 00:00:00.000000,2017-12-15 08:40:47.919811
002052,C090201,2006-06-27 00:00:00.000000,2017-12-15 08:40:47.919811
002089,C090201,2006-11-30 00:00:00.000000,2017-12-15 08:40:47.919811
002093,C090202,2006-12-15 00:00:00.000000,2017-12-15 08:40:47.919811
002115,C090201,2007-02-15 00:00:00.000000,2017-12-15 08:40:47.919811
002148,C090102,2007-08-10 00:00:00.000000,2017-12-15 08:40:47.919811
002151,C090201,2007-08-13 00:00:00.000000,2017-12-15 08:40:47.919811
002188,C090201,2007-11-22 00:00:00.000000,2017-12-15 08:40:47.919811
002194,C090201,2007-12-07 00:00:00.000000,2017-12-15 08:40:47.919811
002231,C090201,2008-05-12 00:00:00.000000,2017-12-15 08:40:47.919811
002261,C090102,2008-07-23 00:00:00.000000,2017-12-15 08:40:47.919811
002281,C090201,2009-08-21 00:00:00.000000,2017-12-15 08:40:47.919811
002296,C090201,2009-09-29 00:00:00.000000,2017-12-15 08:40:47.919811
002313,C090201,2009-12-03 00:00:00.000000,2017-12-15 08:40:47.919811
002316,C090202,2009-12-09 00:00:00.000000,2017-12-15 08:40:47.919811
002369,C090201,2010-03-16 00:00:00.000000,2017-12-15 08:40:47.919811
002383,C090201,2010-04-02 00:00:00.000000,2017-12-15 08:40:47.919811
002396,C090201,2010-06-23 00:00:00.000000,2017-12-15 08:40:47.919811
002417,C090201,2010-06-01 00:00:00.000000,2017-12-15 08:40:47.919811
002446,C090201,2010-07-13 00:00:00.000000,2017-12-15 08:40:47.919811
002465,C090201,2010-08-31 00:00:00.000000,2017-12-15 08:40:47.919811
002467,C090102,2010-09-08 00:00:00.000000,2017-12-15 08:40:47.919811
002491,C090201,2010-10-21 00:00:00.000000,2017-12-15 08:40:47.919811
002519,C090201,2010-12-07 00:00:00.000000,2017-12-15 08:40:47.919811
002583,C090201,2011-05-27 00:00:00.000000,2017-12-15 08:40:47.919811
300025,C090202,2009-10-30 00:00:00.000000,2017-12-15 08:40:47.919811
300028,C090201,2009-10-30 00:00:00.000000,2017-12-15 08:40:47.919811
300038,C090201,2010-01-08 00:00:00.000000,2017-12-15 08:40:47.919811
300050,C090202,2010-01-20 00:00:00.000000,2017-12-15 08:40:47.919811
300074,C090202,2010-04-27 00:00:00.000000,2017-12-15 08:40:47.919811
300079,C090201,2010-04-30 00:00:00.000000,2017-12-15 08:40:47.919811
300083,C090201,2010-05-20 00:00:00.000000,2017-12-15 08:40:47.919811
300098,C090201,2010-07-28 00:00:00.000000,2017-12-15 08:40:47.919811
300101,C090201,2010-08-06 00:00:00.000000,2017-12-15 08:40:47.919811
300134,C090201,2010-10-26 00:00:00.000000,2017-12-15 08:40:47.919811
300136,C090201,2010-11-05 00:00:00.000000,2017-12-15 08:40:47.919811
300167,C090202,2011-01-25 00:00:00.000000,2017-12-15 08:40:47.919811
300177,C090201,2011-02-15 00:00:00.000000,2017-12-15 08:40:47.919811
300211,C090201,2011-05-05 00:00:00.000000,2017-12-15 08:40:47.919811
300213,C090201,2011-05-05 00:00:00.000000,2017-12-15 08:40:47.919811
300250,C090202,2011-08-03 00:00:00.000000,2017-12-15 08:40:47.919811
300252,C090201,2011-08-18 00:00:00.000000,2017-12-15 08:40:47.919811
300288,C090102,2012-02-16 00:00:00.000000,2017-12-15 08:40:47.919811
600050,C090101,2002-10-09 00:00:00.000000,2017-12-15 08:40:47.919811
600076,C090201,1997-05-26 00:00:00.000000,2017-12-15 08:40:47.919811
600105,C090201,1997-09-29 00:00:00.000000,2017-12-15 08:40:47.919811
600130,C090201,2000-07-06 00:00:00.000000,2017-12-15 08:40:47.919811
600198,C090202,1998-10-21 00:00:00.000000,2017-12-15 08:40:47.919811
600288,C090201,2000-11-29 00:00:00.000000,2017-12-15 08:40:47.919811
600345,C090201,2000-12-22 00:00:00.000000,2017-12-15 08:40:47.919811
600355,C090201,2002-06-13 00:00:00.000000,2017-12-15 08:40:47.919811
600485,C090202,2003-08-07 00:00:00.000000,2017-12-15 08:40:47.919811
600487,C090201,2003-08-22 00:00:00.000000,2017-12-15 08:40:47.919811
600498,C090201,2001-08-23 00:00:00.000000,2017-12-15 08:40:47.919811
600522,C090201,2002-10-24 00:00:00.000000,2017-12-15 08:40:47.919811
600680,C090201,1993-10-18 00:00:00.000000,2017-12-15 08:40:47.919811
600775,C090201,1996-11-18 00:00:00.000000,2017-12-15 08:40:47.919811
600776,C090201,1996-11-26 00:00:00.000000,2017-12-15 08:40:47.919811
600797,C090201,1997-04-18 00:00:00.000000,2017-12-15 08:40:47.919811
600804,C090102,1994-01-03 00:00:00.000000,2017-12-15 08:40:47.919811
600990,C090201,2004-05-10 00:00:00.000000,2017-12-15 08:40:47.919811
000027,C100101,1993-09-03 00:00:00.000000,2017-12-15 08:40:47.919811
000037,C100101,1994-07-01 00:00:00.000000,2017-12-15 08:40:47.919811
000301,C100101,2000-05-29 00:00:00.000000,2017-12-15 08:40:47.919811
000531,C100101,1994-01-06 00:00:00.000000,2017-12-15 08:40:47.919811
000539,C100101,1993-11-26 00:00:00.000000,2017-12-15 08:40:47.919811
000543,C100101,1993-12-20 00:00:00.000000,2017-12-15 08:40:47.919811
000544,C100104,1993-12-08 00:00:00.000000,2017-12-15 08:40:47.919811
000598,C100104,1996-05-29 00:00:00.000000,2017-12-15 08:40:47.919811
000600,C100101,1996-06-06 00:00:00.000000,2017-12-15 08:40:47.919811
000601,C100101,1996-08-30 00:00:00.000000,2017-12-15 08:40:47.919811
000685,C100103,1997-01-23 00:00:00.000000,2017-12-15 08:40:47.919811
000690,C100101,1997-01-28 00:00:00.000000,2017-12-15 08:40:47.919811
000692,C100104,1997-02-27 00:00:00.000000,2017-12-15 08:40:47.919811
000695,C100104,1997-02-18 00:00:00.000000,2017-12-15 08:40:47.919811
000712,C100103,1997-04-15 00:00:00.000000,2017-12-15 08:40:47.919811
000720,C100101,1997-05-09 00:00:00.000000,2017-12-15 08:40:47.919811
000722,C100101,1997-05-22 00:00:00.000000,2017-12-15 08:40:47.919811
000767,C100101,1997-06-09 00:00:00.000000,2017-12-15 08:40:47.919811
000875,C100101,2002-09-26 00:00:00.000000,2017-12-15 08:40:47.919811
000883,C100101,1998-05-19 00:00:00.000000,2017-12-15 08:40:47.919811
000899,C100101,1997-11-26 00:00:00.000000,2017-12-15 08:40:47.919811
000958,C100104,1999-12-23 00:00:00.000000,2017-12-15 08:40:47.919811
000966,C100101,2000-03-16 00:00:00.000000,2017-12-15 08:40:47.919811
000993,C100101,2000-07-31 00:00:00.000000,2017-12-15 08:40:47.919811
001896,C100101,1998-01-22 00:00:00.000000,2017-12-15 08:40:47.919811
002039,C100101,2005-03-03 00:00:00.000000,2017-12-15 08:40:47.919811
002479,C100104,2010-09-21 00:00:00.000000,2017-12-15 08:40:47.919811
600008,C100103,2000-04-27 00:00:00.000000,2017-12-15 08:40:47.919811
600011,C100101,2001-12-06 00:00:00.000000,2017-12-15 08:40:47.919811
600021,C100101,2003-10-29 00:00:00.000000,2017-12-15 08:40:47.919811
600027,C100101,2005-02-03 00:00:00.000000,2017-12-15 08:40:47.919811
600098,C100101,1997-07-18 00:00:00.000000,2017-12-15 08:40:47.919811
600101,C100101,1997-06-27 00:00:00.000000,2017-12-15 08:40:47.919811
600116,C100101,1997-08-04 00:00:00.000000,2017-12-15 08:40:47.919811
600131,C100101,1998-04-02 00:00:00.000000,2017-12-15 08:40:47.919811
600167,C100104,1999-01-28 00:00:00.000000,2017-12-15 08:40:47.919811
600168,C100103,1998-04-27 00:00:00.000000,2017-12-15 08:40:47.919811
600187,C100103,1998-11-11 00:00:00.000000,2017-12-15 08:40:47.919811
600212,C100101,1999-08-17 00:00:00.000000,2017-12-15 08:40:47.919811
600236,C100101,2000-03-23 00:00:00.000000,2017-12-15 08:40:47.919811
600283,C100103,2000-10-18 00:00:00.000000,2017-12-15 08:40:47.919811
600292,C100101,2000-11-01 00:00:00.000000,2017-12-15 08:40:47.919811
600310,C100101,2001-02-28 00:00:00.000000,2017-12-15 08:40:47.919811
600323,C100103,2000-12-25 00:00:00.000000,2017-12-15 08:40:47.919811
600396,C100101,2001-03-28 00:00:00.000000,2017-12-15 08:40:47.919811
600452,C100101,2004-03-03 00:00:00.000000,2017-12-15 08:40:47.919811
600461,C100103,2004-06-01 00:00:00.000000,2017-12-15 08:40:47.919811
600505,C100101,2002-05-30 00:00:00.000000,2017-12-15 08:40:47.919811
600509,C100101,2002-02-28 00:00:00.000000,2017-12-15 08:40:47.919811
600578,C100101,2002-05-10 00:00:00.000000,2017-12-15 08:40:47.919811
600635,C100102,1993-03-04 00:00:00.000000,2017-12-15 08:40:47.919811
600642,C100101,1993-04-16 00:00:00.000000,2017-12-15 08:40:47.919811
600644,C100101,1993-04-26 00:00:00.000000,2017-12-15 08:40:47.919811
600674,C100101,1993-09-24 00:00:00.000000,2017-12-15 08:40:47.919811
600719,C100104,1996-07-16 00:00:00.000000,2017-12-15 08:40:47.919811
600726,C100101,1996-07-01 00:00:00.000000,2017-12-15 08:40:47.919811
600744,C100101,1996-09-05 00:00:00.000000,2017-12-15 08:40:47.919811
600758,C100104,1996-10-29 00:00:00.000000,2017-12-15 08:40:47.919811
600780,C100101,1996-12-05 00:00:00.000000,2017-12-15 08:40:47.919811
600795,C100101,1997-03-18 00:00:00.000000,2017-12-15 08:40:47.919811
600863,C100101,1994-05-20 00:00:00.000000,2017-12-15 08:40:47.919811
600864,C100104,1994-08-09 00:00:00.000000,2017-12-15 08:40:47.919811
600868,C100101,1994-09-12 00:00:00.000000,2017-12-15 08:40:47.919811
600874,C100103,1995-06-30 00:00:00.000000,2017-12-15 08:40:47.919811
600886,C100101,1996-01-18 00:00:00.000000,2017-12-15 08:40:47.919811
600900,C100101,2003-11-18 00:00:00.000000,2017-12-15 08:40:47.919811
600969,C100101,2004-04-08 00:00:00.000000,2017-12-15 08:40:47.919811
600979,C100101,2004-09-06 00:00:00.000000,2017-12-15 08:40:47.919811
600982,C100104,2004-07-06 00:00:00.000000,2017-12-15 08:40:47.919811
600995,C100101,2004-06-15 00:00:00.000000,2017-12-15 08:40:47.919811
601139,C100102,2009-12-25 00:00:00.000000,2017-12-15 08:40:47.919811
601158,C100103,2010-03-29 00:00:00.000000,2017-12-15 08:40:47.919811
601199,C100103,2011-03-17 00:00:00.000000,2017-12-15 08:40:47.919811
601991,C100101,2006-12-20 00:00:00.000000,2017-12-15 08:40:47.919811
000592,A02,1996-03-27 00:00:00.000000,2017-12-15 08:40:47.919811
000663,A02,1996-12-06 00:00:00.000000,2017-12-15 08:40:47.919811
000713,A05,1997-04-22 00:00:00.000000,2017-12-15 08:40:47.919811
000735,A03,1997-06-11 00:00:00.000000,2017-12-15 08:40:47.919811
000798,A04,1998-02-12 00:00:00.000000,2017-12-15 08:40:47.919811
000998,A01,2000-12-11 00:00:00.000000,2017-12-15 08:40:47.919811
002041,A01,2005-04-18 00:00:00.000000,2017-12-15 08:40:47.919811
002069,A04,2006-09-28 00:00:00.000000,2017-12-15 08:40:47.919811
002086,A04,2006-11-28 00:00:00.000000,2017-12-15 08:40:47.919811
002200,A02,2007-12-21 00:00:00.000000,2017-12-15 08:40:47.919811
002234,A03,2008-05-16 00:00:00.000000,2017-12-15 08:40:47.919811
002299,A03,2009-10-21 00:00:00.000000,2017-12-15 08:40:47.919811
002321,A03,2009-12-16 00:00:00.000000,2017-12-15 08:40:47.919811
002447,A04,2010-07-13 00:00:00.000000,2017-12-15 08:40:47.919811
002458,A03,2010-08-10 00:00:00.000000,2017-12-15 08:40:47.919811
002477,A03,2010-09-15 00:00:00.000000,2017-12-15 08:40:47.919811
002505,A03,2010-11-18 00:00:00.000000,2017-12-15 08:40:47.919811
300087,A01,2010-05-26 00:00:00.000000,2017-12-15 08:40:47.919811
300094,A04,2010-07-08 00:00:00.000000,2017-12-15 08:40:47.919811
